,B2,B3,B4,B5,B6,B7,B8,id
2040,0.9792336821556091,0.9924644827842712,0.9955620169639587,0.9943543672561646,0.9959807991981506,0.9981285929679871,0.9970946311950684,ROI_2200/20180526T105029_20180526T105635_T31TCN
2041,0.9977060556411743,0.9996781349182129,0.9998907446861267,0.9999358654022217,0.999977171421051,0.9999821186065674,0.9999666213989258,ROI_2200/20181212T105439_20181212T105647_T31TCN
2042,,,,,,,,ROI_2200/20181222T105449_20181222T105730_T31TCN
2043,0.9851598143577576,0.9900259375572205,0.9899570345878601,0.9918562769889832,0.9916546940803528,0.9958198666572571,0.9945698976516724,ROI_2200/20190506T105031_20190506T105031_T31TCN
2044,0.9825091361999512,0.9917193055152893,0.9926987290382385,0.9916844367980957,0.9908310770988464,0.9936003088951111,0.993030846118927,ROI_2200/20190918T105029_20190918T105246_T31TCN
2045,0.9902941584587097,0.9931016564369202,0.9956310987472534,0.9940668344497681,0.9967027902603149,0.9982029795646667,0.996692955493927,ROI_2221/20180715T105029_20180715T105300_T31UDQ
2046,0.9746326804161072,0.9891808032989502,0.9900827407836914,0.9914584159851074,0.9944579005241394,0.9970703125,0.9940206408500671,ROI_2221/20180911T105621_20180911T110521_T31UDQ
2047,0.9968463182449341,0.9989177584648132,0.9996958374977112,0.9998492002487183,0.9998716115951538,0.9999151229858398,0.9998750686645508,ROI_2221/20190109T110431_20190109T110434_T31UDQ
2048,0.9988305568695068,0.9991415143013,0.9992486238479614,0.9994165301322937,0.9997655153274536,0.9998337030410767,0.9995928406715393,ROI_2221/20190310T105851_20190310T110327_T31UDQ
2049,0.9999476671218872,0.9999802112579346,0.9999895095825195,0.9999877214431763,0.9999979734420776,0.9999992251396179,0.9999974966049194,ROI_2221/20190720T105039_20190720T105035_T31UDQ
2050,0.9940273761749268,0.997593343257904,0.9987850785255432,0.9986566305160522,0.9991035461425781,0.9993980526924133,0.9992619752883911,ROI_2300/20190608T182929_20190608T183120_T11TNG
2051,,,,,,,,ROI_2300/20190628T182929_20190628T183312_T11TNG
2052,0.9810291528701782,0.9915990829467773,0.9955911040306091,0.9934111833572388,0.9950400590896606,0.9972323775291443,0.9950671195983887,ROI_2300/20190718T182929_20190718T183418_T11TNG
2053,0.9830060601234436,0.9899215698242188,0.9946556687355042,0.9941666126251221,0.9960574507713318,0.9968292117118835,0.9958739280700684,ROI_2300/20190924T184111_20190924T185054_T11TNG
2054,0.9924431443214417,0.9974128603935242,0.9987595677375793,0.998329222202301,0.9987472295761108,0.9992260336875916,0.9985524415969849,ROI_2300/20200620T183921_20200620T185006_T11TNG
2055,0.9751453399658203,0.9789208173751831,0.9841355681419373,0.9724982976913452,0.9887183904647827,0.9931318759918213,0.9896796345710754,ROI_2328/20181231T162659_20181231T163441_T15PXR
2056,0.978435218334198,0.9839694499969482,0.9873182773590088,0.982846736907959,0.9925022125244141,0.9962214827537537,0.9935556054115295,ROI_2328/20190505T161901_20190505T163417_T15PXR
2057,0.9827216267585754,0.9878709316253662,0.9916825294494629,0.9868180751800537,0.9950444102287292,0.9971468448638916,0.99579918384552,ROI_2328/20191126T162619_20191126T163241_T15PXR
2058,0.9837223887443542,0.9887580871582031,0.9908746480941772,0.9897587299346924,0.9939659237861633,0.9956907629966736,0.994377851486206,ROI_2328/20200224T162149_20200224T163256_T15PXR
2059,0.9842946529388428,0.9891464710235596,0.9901309609413147,0.9900588989257812,0.9942410588264465,0.9958402514457703,0.9946547746658325,ROI_2328/20200330T161901_20200330T163420_T15PXR
2060,0.9680478572845459,0.9779309034347534,0.9856206178665161,0.9844833016395569,0.9863379597663879,0.9884012937545776,0.9886828064918518,ROI_2366/20181224T181749_20181224T181752_T12SVE
2061,0.9815139174461365,0.9931177496910095,0.9966552257537842,0.995654821395874,0.9969162344932556,0.9980980157852173,0.997465193271637,ROI_2366/20190602T180929_20190602T182216_T12SVE
2062,0.9998020529747009,0.9998571276664734,0.9998524785041809,0.9997188448905945,0.9997841715812683,0.9998763799667358,0.9998319149017334,ROI_2366/20190617T180921_20190617T182205_T12SVE
2063,0.987472653388977,0.9919366836547852,0.995122492313385,0.9945843815803528,0.996297299861908,0.9975987672805786,0.9965776205062866,ROI_2366/20190714T175921_20190714T181238_T12SVE
